year,host_country,round,stage_type,date,home_team,away_team,home_score,away_score,total_goals,goal_diff,result,winner,home_xg,away_xg,home_penalty_shootout,away_penalty_shootout,venue,attendance,referee,home_manager,away_manager,home_captain,away_captain,notes
1998,France,Round of 16,Knockout,1998-06-30,Argentina,England,2.0,2.0,4.0,0.0,Home Win (pens),Argentina,,,4.0,3.0,"Stade Geoffroy-Guichard, Saint-Étienne",30600,,Daniel Passarella,Glenn Hoddle,,,Argentina won on penalty kicks following extra time
1998,France,Round of 16,Knockout,1998-06-29,Germany,Mexico,2.0,1.0,3.0,1.0,Home Win,Germany,,,,,"Stade de la Mosson, Montpellier",29800,,Berti Vogts,Manuel Lapuente,,,
1998,France,Round of 16,Knockout,1998-06-29,Netherlands,FR Yugoslavia,2.0,1.0,3.0,1.0,Home Win,Netherlands,,,,,"Stadium Municipal, Toulouse",33000,,Guus Hiddink,Slobodan Santrač,,,
1998,France,Round of 16,Knockout,1998-06-28,France,Paraguay,1.0,0.0,1.0,1.0,Home Win,France,,,,,"Stade Bollaert-Delelis, Lens",31800,,Aimé Jacquet,Paulo César Carpegiani,,,Required Extra Time
1998,France,Round of 16,Knockout,1998-06-28,Nigeria,Denmark,1.0,4.0,5.0,-3.0,Away Win,Denmark,,,,,"Stade de France, Paris",77000,,Bora Milutinović,Bo Johansson,,,
1998,France,Round of 16,Knockout,1998-06-27,Italy,Norway,1.0,0.0,1.0,1.0,Home Win,Italy,,,,,"Orange Vélodrome, Marseille",55000,,Cesare Maldini,Egil Olsen,,,
1998,France,Round of 16,Knockout,1998-06-27,Brazil,Chile,4.0,1.0,5.0,3.0,Home Win,Brazil,,,,,"Parc des Princes, Paris",45500,,Mário Zagallo,Nelson Acosta,,,
1998,France,Group stage,Group Stage,1998-06-26,Argentina,Croatia,1.0,0.0,1.0,1.0,Home Win,Argentina,,,,,"Stade Jacques Chaban-Delmas, Bordeaux",31800,,Daniel Passarella,Miroslav Blažević,,,
1998,France,Group stage,Group Stage,1998-06-26,Japan,Jamaica,1.0,2.0,3.0,-1.0,Away Win,Jamaica,,,,,"Matmut Stadium de Gerland, Lyon",39100,,Takeshi Okada,René Simões,,,
1998,France,Group stage,Group Stage,1998-06-26,Romania,Tunisia,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Stade de France, Paris",80000,,Anghel Iordănescu,Ali Selmi,,,
1998,France,Group stage,Group Stage,1998-06-26,Colombia,England,0.0,2.0,2.0,-2.0,Away Win,England,,,,,"Stade Bollaert-Delelis, Lens",42000,,Hernán Darío Gómez,Glenn Hoddle,,,
1998,France,Group stage,Group Stage,1998-06-25,Netherlands,Mexico,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Stade Geoffroy-Guichard, Saint-Étienne",30600,,Guus Hiddink,Manuel Lapuente,,,
1998,France,Group stage,Group Stage,1998-06-25,Belgium,Korea Republic,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Parc des Princes, Paris",45500,,Georges Leekens,Kim Pyung-seok,,,
1998,France,Group stage,Group Stage,1998-06-25,United States,FR Yugoslavia,0.0,1.0,1.0,-1.0,Away Win,FR Yugoslavia,,,,,"Stade de la Beaujoire - Louis Fonteneau, Nantes",38500,,Steve Sampson,Slobodan Santrač,,,
1998,France,Group stage,Group Stage,1998-06-25,Germany,IR Iran,2.0,0.0,2.0,2.0,Home Win,Germany,,,,,"Stade de la Mosson, Montpellier",35500,,Berti Vogts,Jalal Talebi,,,
1998,France,Group stage,Group Stage,1998-06-24,South Africa,Saudi Arabia,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Stade Jacques Chaban-Delmas, Bordeaux",31800,,Philippe Troussier,Mohammed Al-Kharashy,,,
1998,France,Group stage,Group Stage,1998-06-24,France,Denmark,2.0,1.0,3.0,1.0,Home Win,France,,,,,"Matmut Stadium de Gerland, Lyon",39100,,Aimé Jacquet,Bo Johansson,,,
1998,France,Group stage,Group Stage,1998-06-24,Spain,Bulgaria,6.0,1.0,7.0,5.0,Home Win,Spain,,,,,"Stade Bollaert-Delelis, Lens",41275,,Javier Clemente,Hristo Bonev,,,
1998,France,Group stage,Group Stage,1998-06-24,Nigeria,Paraguay,1.0,3.0,4.0,-2.0,Away Win,Paraguay,,,,,"Stadium Municipal, Toulouse",33400,,Bora Milutinović,Paulo César Carpegiani,,,
1998,France,Group stage,Group Stage,1998-06-23,Italy,Austria,2.0,1.0,3.0,1.0,Home Win,Italy,,,,,"Stade de France, Paris",80000,,Cesare Maldini,Herbert Prohaska,,,
1998,France,Group stage,Group Stage,1998-06-23,Chile,Cameroon,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Stade de la Beaujoire - Louis Fonteneau, Nantes",39500,,Nelson Acosta,Claude Le Roy,,,
1998,France,Group stage,Group Stage,1998-06-23,Brazil,Norway,1.0,2.0,3.0,-1.0,Away Win,Norway,,,,,"Orange Vélodrome, Marseille",57000,,Mário Zagallo,Egil Olsen,,,
1998,France,Group stage,Group Stage,1998-06-23,Scotland,Morocco,0.0,3.0,3.0,-3.0,Away Win,Morocco,,,,,"Stade Geoffroy-Guichard, Saint-Étienne",36000,,Craig Brown,Henri Michel,,,
1998,France,Group stage,Group Stage,1998-06-22,Colombia,Tunisia,1.0,0.0,1.0,1.0,Home Win,Colombia,,,,,"Stade de la Mosson, Montpellier",35500,,Hernán Darío Gómez,Henryk Kasperczak,,,
1998,France,Group stage,Group Stage,1998-06-22,Romania,England,2.0,1.0,3.0,1.0,Home Win,Romania,,,,,"Stadium Municipal, Toulouse",33140,,Anghel Iordănescu,Glenn Hoddle,,,
1998,France,Group stage,Group Stage,1998-06-21,Germany,FR Yugoslavia,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Stade Bollaert-Delelis, Lens",41275,,Berti Vogts,Slobodan Santrač,,,
1998,France,Group stage,Group Stage,1998-06-21,Argentina,Jamaica,5.0,0.0,5.0,5.0,Home Win,Argentina,,,,,"Parc des Princes, Paris",45500,,Daniel Passarella,René Simões,,,
1998,France,Group stage,Group Stage,1998-06-21,United States,IR Iran,1.0,2.0,3.0,-1.0,Away Win,IR Iran,,,,,"Matmut Stadium de Gerland, Lyon",43300,,Steve Sampson,Jalal Talebi,,,
1998,France,Group stage,Group Stage,1998-06-20,Japan,Croatia,0.0,1.0,1.0,-1.0,Away Win,Croatia,,,,,"Stade de la Beaujoire - Louis Fonteneau, Nantes",35500,,Takeshi Okada,Miroslav Blažević,,,
1998,France,Group stage,Group Stage,1998-06-20,Belgium,Mexico,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Stade Jacques Chaban-Delmas, Bordeaux",31800,,Georges Leekens,Manuel Lapuente,,,
1998,France,Group stage,Group Stage,1998-06-20,Netherlands,Korea Republic,5.0,0.0,5.0,5.0,Home Win,Netherlands,,,,,"Orange Vélodrome, Marseille",55000,,Guus Hiddink,Cha Bum-kun,,,
1998,France,Group stage,Group Stage,1998-06-19,Nigeria,Bulgaria,1.0,0.0,1.0,1.0,Home Win,Nigeria,,,,,"Parc des Princes, Paris",48000,,Bora Milutinović,Hristo Bonev,,,
1998,France,Group stage,Group Stage,1998-06-19,Spain,Paraguay,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Stade Geoffroy-Guichard, Saint-Étienne",36000,,Javier Clemente,Paulo César Carpegiani,,,
1998,France,Group stage,Group Stage,1998-06-18,South Africa,Denmark,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Stadium Municipal, Toulouse",33500,,Philippe Troussier,Bo Johansson,,,
1998,France,Group stage,Group Stage,1998-06-18,France,Saudi Arabia,4.0,0.0,4.0,4.0,Home Win,France,,,,,"Stade de France, Paris",80000,,Aimé Jacquet,Carlos Alberto Parreira,,,
1998,France,Group stage,Group Stage,1998-06-17,Chile,Austria,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Stade Geoffroy-Guichard, Saint-Étienne",36000,,Nelson Acosta,Herbert Prohaska,,,
1998,France,Group stage,Group Stage,1998-06-17,Italy,Cameroon,3.0,0.0,3.0,3.0,Home Win,Italy,,,,,"Stade de la Mosson, Montpellier",35500,,Cesare Maldini,Claude Le Roy,,,
1998,France,Group stage,Group Stage,1998-06-16,Scotland,Norway,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Stade Jacques Chaban-Delmas, Bordeaux",31800,,Craig Brown,Egil Olsen,,,
1998,France,Group stage,Group Stage,1998-06-16,Brazil,Morocco,3.0,0.0,3.0,3.0,Home Win,Brazil,,,,,"Stade de la Beaujoire - Louis Fonteneau, Nantes",38500,,Mário Zagallo,Henri Michel,,,
1998,France,Group stage,Group Stage,1998-06-15,England,Tunisia,2.0,0.0,2.0,2.0,Home Win,England,,,,,"Orange Vélodrome, Marseille",54587,,Glenn Hoddle,Henryk Kasperczak,,,
1998,France,Group stage,Group Stage,1998-06-15,Romania,Colombia,1.0,0.0,1.0,1.0,Home Win,Romania,,,,,"Matmut Stadium de Gerland, Lyon",43300,,Anghel Iordănescu,Hernán Darío Gómez,,,
1998,France,Group stage,Group Stage,1998-06-15,Germany,United States,2.0,0.0,2.0,2.0,Home Win,Germany,,,,,"Parc des Princes, Paris",49000,,Berti Vogts,Steve Sampson,,,
1998,France,Group stage,Group Stage,1998-06-14,Argentina,Japan,1.0,0.0,1.0,1.0,Home Win,Argentina,,,,,"Stadium Municipal, Toulouse",33500,,Daniel Passarella,Takeshi Okada,,,
1998,France,Group stage,Group Stage,1998-06-14,FR Yugoslavia,IR Iran,1.0,0.0,1.0,1.0,Home Win,FR Yugoslavia,,,,,"Stade Geoffroy-Guichard, Saint-Étienne",36000,,Slobodan Santrač,Jalal Talebi,,,
1998,France,Group stage,Group Stage,1998-06-14,Jamaica,Croatia,1.0,3.0,4.0,-2.0,Away Win,Croatia,,,,,"Stade Bollaert-Delelis, Lens",38100,,René Simões,Miroslav Blažević,,,
1998,France,Group stage,Group Stage,1998-06-13,Spain,Nigeria,2.0,3.0,5.0,-1.0,Away Win,Nigeria,,,,,"Stade de la Beaujoire - Louis Fonteneau, Nantes",38000,,Javier Clemente,Bora Milutinović,,,
1998,France,Group stage,Group Stage,1998-06-13,Korea Republic,Mexico,1.0,3.0,4.0,-2.0,Away Win,Mexico,,,,,"Matmut Stadium de Gerland, Lyon",39100,,Cha Bum-kun,Manuel Lapuente,,,
1998,France,Group stage,Group Stage,1998-06-13,Netherlands,Belgium,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Stade de France, Paris",77000,,Guus Hiddink,Georges Leekens,,,
1998,France,Group stage,Group Stage,1998-06-12,Paraguay,Bulgaria,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Stade de la Mosson, Montpellier",27650,,Paulo César Carpegiani,Hristo Bonev,,,
1998,France,Group stage,Group Stage,1998-06-12,Saudi Arabia,Denmark,0.0,1.0,1.0,-1.0,Away Win,Denmark,,,,,"Stade Bollaert-Delelis, Lens",38100,,Carlos Alberto Parreira,Bo Johansson,,,
1998,France,Group stage,Group Stage,1998-06-12,France,South Africa,3.0,0.0,3.0,3.0,Home Win,France,,,,,"Orange Vélodrome, Marseille",55000,,Aimé Jacquet,Philippe Troussier,,,
1998,France,Group stage,Group Stage,1998-06-11,Italy,Chile,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Stade Jacques Chaban-Delmas, Bordeaux",35200,,Cesare Maldini,Nelson Acosta,,,
1998,France,Group stage,Group Stage,1998-06-11,Cameroon,Austria,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Stadium Municipal, Toulouse",36500,,Claude Le Roy,Herbert Prohaska,,,
1998,France,Group stage,Group Stage,1998-06-10,Brazil,Scotland,2.0,1.0,3.0,1.0,Home Win,Brazil,,,,,"Stade de France, Paris",80000,,Mário Zagallo,Craig Brown,,,
1998,France,Group stage,Group Stage,1998-06-10,Morocco,Norway,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Stade de la Mosson, Montpellier",29750,,Henri Michel,Egil Olsen,,,
1994,United States,Final,Knockout,1994-07-17,Brazil,Italy,0.0,0.0,0.0,0.0,Home Win (pens),Brazil,,,3.0,2.0,"Rose Bowl, Los Angeles",94194,Sandor Puhl,Carlos Alberto Parreira,Arrigo Sacchi,Dunga,Franco Baresi,Brazil won on penalty kicks following extra time
1994,United States,Third-place match,Knockout,1994-07-16,Sweden,Bulgaria,4.0,0.0,4.0,4.0,Home Win,Sweden,,,,,"Rose Bowl, Los Angeles",91500,Ali Bujsaim,Tommy Svensson,Dimitar Penev,Roland Nilsson,Borislav Mikhailov,
1994,United States,Semi-finals,Knockout,1994-07-13,Bulgaria,Italy,1.0,2.0,3.0,-1.0,Away Win,Italy,,,,,"Giants Stadium, New York/New Jersey",74110,Joel Quiniou,Dimitar Penev,Arrigo Sacchi,Borislav Mikhailov,Paolo Maldini,
1994,United States,Semi-finals,Knockout,1994-07-13,Sweden,Brazil,0.0,1.0,1.0,-1.0,Away Win,Brazil,,,,,"Rose Bowl, Los Angeles",91856,Jose Joaquin Torres Cadena,Tommy Svensson,Carlos Alberto Parreira,Jonas Thern,Dunga,
1994,United States,Quarter-finals,Knockout,1994-07-10,Bulgaria,Germany,2.0,1.0,3.0,1.0,Home Win,Bulgaria,,,,,"Giants Stadium, New York/New Jersey",72000,Jose Joaquin Torres Cadena,Dimitar Penev,Berti Vogts,Borislav Mikhailov,Lothar Matthäus,
1994,United States,Quarter-finals,Knockout,1994-07-10,Romania,Sweden,2.0,2.0,4.0,0.0,Away Win (pens),Sweden,,,4.0,5.0,"Stanford Stadium, San Francisco",83500,Philip Don,Anghel Iordanescu,Tommy Svensson,Gheorghe Hagi,Roland Nilsson,Sweden won on penalty kicks following extra time
1994,United States,Quarter-finals,Knockout,1994-07-09,Italy,Spain,2.0,1.0,3.0,1.0,Home Win,Italy,,,,,"Foxboro Stadium, Boston",53400,Sandor Puhl,Arrigo Sacchi,Javier Clemente,Paolo Maldini,Andoni Zubizarreta,
1994,United States,Quarter-finals,Knockout,1994-07-09,Netherlands,Brazil,2.0,3.0,5.0,-1.0,Away Win,Brazil,,,,,"Cotton Bowl, Dallas",63500,Rodrigo Badilla,Dick Advocaat,Carlos Alberto Parreira,Ronald Koeman,Dunga,
1994,United States,Round of 16,Knockout,1994-07-05,Nigeria,Italy,1.0,2.0,3.0,-1.0,Away Win,Italy,,,,,"Foxboro Stadium, Boston",54367,Arturo Brizio Carter,Clemens Westerhof,Arrigo Sacchi,Peter Rufai,Paolo Maldini,Required Extra Time
1994,United States,Round of 16,Knockout,1994-07-05,Mexico,Bulgaria,1.0,1.0,2.0,0.0,Away Win (pens),Bulgaria,,,1.0,3.0,"Giants Stadium, New York/New Jersey",71030,Jamal Al Sharif,Miguel Mejia Baron,Dimitar Penev,Ignacio Ambríz,Borislav Mikhailov,Bulgaria won on penalty kicks following extra time
1994,United States,Round of 16,Knockout,1994-07-04,Netherlands,Republic of Ireland,2.0,0.0,2.0,2.0,Home Win,Netherlands,,,,,"Citrus Bowl, Orlando",61355,Peter Mikkelsen,Dick Advocaat,Jack Charlton,Ronald Koeman,Andy Townsend,
1994,United States,Round of 16,Knockout,1994-07-04,Brazil,United States,1.0,0.0,1.0,1.0,Home Win,Brazil,,,,,"Stanford Stadium, San Francisco",84147,Joel Quiniou,Carlos Alberto Parreira,Bora Milutinovic,Dunga,Tony Meola,
1994,United States,Round of 16,Knockout,1994-07-03,Saudi Arabia,Sweden,1.0,3.0,4.0,-2.0,Away Win,Sweden,,,,,"Cotton Bowl, Dallas",60277,Renato Marsiglia,Jorge Solari,Tommy Svensson,Mohamed Al-Jawad,Jonas Thern,
1994,United States,Round of 16,Knockout,1994-07-03,Romania,Argentina,3.0,2.0,5.0,1.0,Home Win,Romania,,,,,"Rose Bowl, Los Angeles",90469,Pierluigi Pairetto,Anghel Iordanescu,Alfio Basile,Gheorghe Hagi,Oscar Ruggeri,
1994,United States,Round of 16,Knockout,1994-07-02,Germany,Belgium,3.0,2.0,5.0,1.0,Home Win,Germany,,,,,"Soldier Field, Chicago",60246,Kurt Roethlisberger,Berti Vogts,Paul Van Himst,Lothar Matthäus,Georges Grün,
1994,United States,Round of 16,Knockout,1994-07-02,Spain,Switzerland,3.0,0.0,3.0,3.0,Home Win,Spain,,,,,"RFK Stadium, Washington Dc",53121,Mario Van Der Ende,Javier Clemente,Roy Hodgson,Andoni Zubizarreta,Alain Geiger,
1994,United States,Group stage,Group Stage,1994-06-30,Greece,Nigeria,0.0,2.0,2.0,-2.0,Away Win,Nigeria,,,,,"Foxboro Stadium, Boston",53001,Leslie Mottram,Alkis Panagoulias,Clemens Westerhof,Tasos Mitropoulos,Stephen Keshi,
1994,United States,Group stage,Group Stage,1994-06-30,Argentina,Bulgaria,0.0,2.0,2.0,-2.0,Away Win,Bulgaria,,,,,"Cotton Bowl, Dallas",63998,Neji Jouini,Alfio Basile,Dimitar Penev,Oscar Ruggeri,Borislav Mikhailov,
1994,United States,Group stage,Group Stage,1994-06-29,Morocco,Netherlands,1.0,2.0,3.0,-1.0,Away Win,Netherlands,,,,,"Citrus Bowl, Orlando",60578,Alberto Tejada Noriega,Abdellah Blinda,Dick Advocaat,Tahar El Khalej,Ronald Koeman,
1994,United States,Group stage,Group Stage,1994-06-29,Belgium,Saudi Arabia,0.0,1.0,1.0,-1.0,Away Win,Saudi Arabia,,,,,"RFK Stadium, Washington Dc",52959,Hellmut Krug,Paul Van Himst,Jorge Solari,Enzo Scifo,Majed Abdullah,
1994,United States,Group stage,Group Stage,1994-06-28,Italy,Mexico,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"RFK Stadium, Washington Dc",52535,Francisco Oscar Lamolina,Arrigo Sacchi,Miguel Mejia Baron,Paolo Maldini,Ignacio Ambríz,
1994,United States,Group stage,Group Stage,1994-06-28,Republic of Ireland,Norway,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Giants Stadium, New York/New Jersey",72404,Jose Joaquin Torres Cadena,Jack Charlton,Egil Olsen,Andy Townsend,Rune Bratseth,
1994,United States,Group stage,Group Stage,1994-06-28,Russia,Cameroon,6.0,1.0,7.0,5.0,Home Win,Russia,,,,,"Stanford Stadium, San Francisco",74914,Jamal Al Sharif,Pavel Sadyrin,Henri Michel,Viktor Onopko,Stephen Tataw,
1994,United States,Group stage,Group Stage,1994-06-28,Brazil,Sweden,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Pontiac Silverdome, Detroit",77217,Sandor Puhl,Carlos Alberto Parreira,Tommy Svensson,Raí,Jonas Thern,
1994,United States,Group stage,Group Stage,1994-06-27,Germany,Korea Republic,3.0,2.0,5.0,1.0,Home Win,Germany,,,,,"Cotton Bowl, Dallas",63998,Joel Quiniou,Berti Vogts,Ho Kon Kim,Lothar Matthäus,Choi In-young,
1994,United States,Group stage,Group Stage,1994-06-27,Bolivia,Spain,1.0,3.0,4.0,-2.0,Away Win,Spain,,,,,"Soldier Field, Chicago",63089,Rodrigo Badilla,Xavier Azkargorta Uriarte,Javier Clemente,Carlos Fernando Borja,Andoni Zubizarreta,
1994,United States,Group stage,Group Stage,1994-06-26,Bulgaria,Greece,4.0,0.0,4.0,4.0,Home Win,Bulgaria,,,,,"Soldier Field, Chicago",63160,Ali Bujsaim,Dimitar Penev,Alkis Panagoulias,Borislav Mikhailov,Stratos Apostolakis,
1994,United States,Group stage,Group Stage,1994-06-26,United States,Romania,0.0,1.0,1.0,-1.0,Away Win,Romania,,,,,"Rose Bowl, Los Angeles",93869,Mario Van Der Ende,Bora Milutinovic,Anghel Iordanescu,Tony Meola,Gheorghe Hagi,
1994,United States,Group stage,Group Stage,1994-06-26,Switzerland,Colombia,0.0,2.0,2.0,-2.0,Away Win,Colombia,,,,,"Stanford Stadium, San Francisco",83401,Peter Mikkelsen,Roy Hodgson,Francisco Maturana,Alain Geiger,Carlos Valderrama,
1994,United States,Group stage,Group Stage,1994-06-25,Belgium,Netherlands,1.0,0.0,1.0,1.0,Home Win,Belgium,,,,,"Citrus Bowl, Orlando",62387,Renato Marsiglia,Paul Van Himst,Dick Advocaat,Georges Grün,Ronald Koeman,
1994,United States,Group stage,Group Stage,1994-06-25,Saudi Arabia,Morocco,2.0,1.0,3.0,1.0,Home Win,Saudi Arabia,,,,,"Giants Stadium, New York/New Jersey",76322,Philip Don,Jorge Solari,Abdellah Blinda,Mohamed Al-Jawad,Khalil Azmi,
1994,United States,Group stage,Group Stage,1994-06-25,Argentina,Nigeria,2.0,1.0,3.0,1.0,Home Win,Argentina,,,,,"Foxboro Stadium, Boston",54453,Bo Karlsson,Alfio Basile,Clemens Westerhof,Diego Maradona,Peter Rufai,
1994,United States,Group stage,Group Stage,1994-06-24,Mexico,Republic of Ireland,2.0,1.0,3.0,1.0,Home Win,Mexico,,,,,"Citrus Bowl, Orlando",60790,Kurt Roethlisberger,Miguel Mejia Baron,Jack Charlton,Ignacio Ambríz,Andy Townsend,
1994,United States,Group stage,Group Stage,1994-06-24,Brazil,Cameroon,3.0,0.0,3.0,3.0,Home Win,Brazil,,,,,"Stanford Stadium, San Francisco",83401,Arturo Brizio Carter,Carlos Alberto Parreira,Henri Michel,Raí,Stephen Tataw,
1994,United States,Group stage,Group Stage,1994-06-24,Sweden,Russia,3.0,1.0,4.0,2.0,Home Win,Sweden,,,,,"Pontiac Silverdome, Detroit",71528,Joel Quiniou,Tommy Svensson,Pavel Sadyrin,Jonas Thern,Dmitri Kharine,
1994,United States,Group stage,Group Stage,1994-06-23,Italy,Norway,1.0,0.0,1.0,1.0,Home Win,Italy,,,,,"Giants Stadium, New York/New Jersey",74624,Hellmut Krug,Arrigo Sacchi,Egil Olsen,Franco Baresi,Rune Bratseth,
1994,United States,Group stage,Group Stage,1994-06-23,Korea Republic,Bolivia,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Foxboro Stadium, Boston",54453,Leslie Mottram,Ho Kon Kim,Xavier Azkargorta Uriarte,Choi In-young,Carlos Fernando Borja,
1994,United States,Group stage,Group Stage,1994-06-22,Romania,Switzerland,1.0,4.0,5.0,-3.0,Away Win,Switzerland,,,,,"Pontiac Silverdome, Detroit",61428,Neji Jouini,Anghel Iordanescu,Roy Hodgson,Gheorghe Hagi,Alain Geiger,
1994,United States,Group stage,Group Stage,1994-06-22,United States,Colombia,2.0,1.0,3.0,1.0,Home Win,United States,,,,,"Rose Bowl, Los Angeles",93869,Fabio Baldas,Bora Milutinovic,Francisco Maturana,Tony Meola,Carlos Valderrama,
1994,United States,Group stage,Group Stage,1994-06-21,Argentina,Greece,4.0,0.0,4.0,4.0,Home Win,Argentina,,,,,"Foxboro Stadium, Boston",54456,Arturo Angeles,Alfio Basile,Alkis Panagoulias,Diego Maradona,Dimitris Saravakos,
1994,United States,Group stage,Group Stage,1994-06-21,Germany,Spain,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Soldier Field, Chicago",63113,Ernesto Filippi,Berti Vogts,Javier Clemente,Lothar Matthäus,Andoni Zubizarreta,
1994,United States,Group stage,Group Stage,1994-06-21,Nigeria,Bulgaria,3.0,0.0,3.0,3.0,Home Win,Nigeria,,,,,"Cotton Bowl, Dallas",44132,Rodrigo Badilla,Clemens Westerhof,Dimitar Penev,Peter Rufai,Borislav Mikhailov,
1994,United States,Group stage,Group Stage,1994-06-20,Brazil,Russia,2.0,0.0,2.0,2.0,Home Win,Brazil,,,,,"Stanford Stadium, San Francisco",81061,An Yan Lim Kee Chong,Carlos Alberto Parreira,Pavel Sadyrin,Raí,Dmitri Kharine,
1994,United States,Group stage,Group Stage,1994-06-20,Netherlands,Saudi Arabia,2.0,1.0,3.0,1.0,Home Win,Netherlands,,,,,"RFK Stadium, Washington Dc",50535,Manuel Diaz Vega,Dick Advocaat,Jorge Solari,Ronald Koeman,Majed Abdullah,
1994,United States,Group stage,Group Stage,1994-06-19,Belgium,Morocco,1.0,0.0,1.0,1.0,Home Win,Belgium,,,,,"Citrus Bowl, Orlando",61219,Jose Joaquin Torres Cadena,Paul Van Himst,Abdellah Blinda,Georges Grün,Mustafa El Haddaoui,
1994,United States,Group stage,Group Stage,1994-06-19,Norway,Mexico,1.0,0.0,1.0,1.0,Home Win,Norway,,,,,"RFK Stadium, Washington Dc",52395,Sandor Puhl,Egil Olsen,Miguel Mejia Baron,Rune Bratseth,Ignacio Ambríz,
1994,United States,Group stage,Group Stage,1994-06-19,Cameroon,Sweden,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Rose Bowl, Los Angeles",93194,Alberto Tejada Noriega,Henri Michel,Tommy Svensson,Stephen Tataw,Jonas Thern,
1994,United States,Group stage,Group Stage,1994-06-18,United States,Switzerland,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Pontiac Silverdome, Detroit",73425,Francisco Oscar Lamolina,Bora Milutinovic,Roy Hodgson,Tony Meola,Alain Geiger,
1994,United States,Group stage,Group Stage,1994-06-18,Italy,Republic of Ireland,0.0,1.0,1.0,-1.0,Away Win,Republic of Ireland,,,,,"Giants Stadium, New York/New Jersey",75338,Mario Van Der Ende,Arrigo Sacchi,Jack Charlton,Franco Baresi,Andy Townsend,
1994,United States,Group stage,Group Stage,1994-06-18,Colombia,Romania,1.0,3.0,4.0,-2.0,Away Win,Romania,,,,,"Rose Bowl, Los Angeles",91856,Jamal Al Sharif,Francisco Maturana,Anghel Iordanescu,Carlos Valderrama,Gheorghe Hagi,
1994,United States,Group stage,Group Stage,1994-06-17,Germany,Bolivia,1.0,0.0,1.0,1.0,Home Win,Germany,,,,,"Soldier Field, Chicago",63117,Arturo Brizio Carter,Berti Vogts,Xavier Azkargorta Uriarte,Lothar Matthäus,Carlos Fernando Borja,
1994,United States,Group stage,Group Stage,1994-06-17,Spain,Korea Republic,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Cotton Bowl, Dallas",56247,Peter Mikkelsen,Javier Clemente,Ho Kon Kim,Miguel Ángel Nadal,Choi In-young,
1990,Italy,Final,Knockout,1990-07-08,West Germany,Argentina,1.0,0.0,1.0,1.0,Home Win,West Germany,,,,,"Stadio Olimpico, Rome",73603,Edgardo Codesal Mendez,Franz Beckenbauer,Carlos Bilardo,Lothar Matthäus,Diego Maradona,
1990,Italy,Third-place match,Knockout,1990-07-07,Italy,England,2.0,1.0,3.0,1.0,Home Win,Italy,,,,,"Stadio San Nicola, Bari",51426,Joel Quiniou,Azeglio Vicini,Bobby Robson,Giuseppe Bergomi,Peter Shilton,
1990,Italy,Semi-finals,Knockout,1990-07-04,West Germany,England,1.0,1.0,2.0,0.0,Home Win (pens),West Germany,,,4.0,3.0,"Stadio delle Alpi, Turin",62628,Jose Ramiz Wright,Franz Beckenbauer,Bobby Robson,Lothar Matthäus,Terry Butcher,West Germany won on penalty kicks following extra time
